,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Epuyén,-1.3867623,-0.44339693,1.0936301,-3.5763078,0.43055645,0.6083458,0.91280127,2.1068342,-0.9974501,1.7441204,-0.43623632,0.6731546,-0.5687534,1.3943188,-0.34741247,1.8830454,-0.5250433,-0.98883015,1.2170067,-2.326504,-1.6240351,0.23810667,-2.0665839,-1.9098701,-2.72002,0.6502896,0.94944495,1.126236,0.4496448,0.30310258,0.6014821,3.81162,-0.18096441,0.99154013,-0.31075177,-1.2852637,-1.3461298,-0.03203453,-1.8139348,2.5202007,-0.37546104,0.9453111,1.2454103,-0.08148738,-0.8351283,0.51114,-0.955437,0.78478986,-0.16206557,-0.6237198,-0.058897015,3.5320346,-0.90164965,-1.0723549,-0.370446,-2.0026438,-1.9474993,-2.230545,2.315797,-0.03991715,2.3874125,-0.43952507,-1.5275315,1.7488835,0.89547867,-0.49460936,0.11297415,1.3744823,0.66634583,1.1239072,-3.7217112,-1.1697174,-0.95070034,-0.81824845,0.67616904,1.5320452,-1.2699591,-2.0880911,1.8574017,3.7912853,-1.0031091,1.724979,2.0038736,-0.32932144,1.6640292,1.4622513,0.009544574,0.9500611,-1.0787835,1.4047114,0.57996356,0.79547256,0.64998305,-0.091510445,-0.022952523,0.1740273,-0.034959666,0.14823796,-0.55256623,0.11881053
Escobar,-0.89494866,1.3724061,-2.5044723,-2.2048283,0.38815546,2.4962263,0.37477422,1.249942,-0.3816503,-1.2742454,-0.2163551,2.7042668,-0.71154046,-0.21117604,-0.599091,-0.24984623,-0.5496216,-2.0663612,1.293744,-0.46629095,-2.1618938,-0.8577369,0.30479738,-0.7130479,-0.5727113,0.052858062,0.68851954,-1.6166089,1.4544545,1.3826865,-0.81067926,0.4746492,-0.86100006,2.532738,0.22156318,0.53942674,0.4114618,-0.38682783,0.49906173,-0.52277094,-3.1888955,1.4859253,2.5797503,-0.78090847,0.8046814,-0.43609056,2.3885753,-2.019318,3.0061336,0.041167434,-0.42427462,0.31177297,-0.032010004,0.5256893,1.7387959,-3.3684206,1.624542,-0.44051266,-0.18077724,0.25738144,-0.9822721,-1.2773335,-0.37850222,0.1436844,-0.7591396,1.661388,1.0995268,3.8748584,0.15537967,0.93553394,1.1609021,0.24289349,0.8275737,-1.1850197,2.2753074,-0.9487795,0.4782213,-1.4756609,-0.080888756,2.6101713,2.780775,0.78389454,2.190747,-1.1312987,1.5818087,0.83073854,0.54191846,-1.4561943,0.24969521,2.5944722,2.8225467,2.6319504,-1.1084179,0.79601204,2.1869895,-2.4886525,1.1579027,2.913926,-0.07959568,1.071505
Esperanza,1.0636723,0.87688226,0.5044045,0.4128303,-1.256277,-3.3875637,-0.9978598,-0.9707848,-1.3796098,-1.3684741,-2.4700074,1.8229697,-0.5765734,-0.99623644,-1.965861,-2.9347124,0.10277763,0.12316587,1.4640548,0.49595648,1.4370825,0.5090422,-1.9625026,-0.11458025,-1.7926229,0.30708346,0.5033587,-1.9509182,1.0007961,0.4553304,-0.18297525,-1.1279933,1.4805695,1.9680305,1.2671189,-1.2352523,2.0498028,0.94193864,1.2918377,1.5334259,0.8972429,-1.3355457,0.48862824,1.4622387,1.6554191,0.49082068,-0.8944165,0.2875565,1.000989,2.1800494,-0.56986946,1.4590985,0.8398152,1.1509959,2.7221122,-3.3447776,1.8625787,0.9403975,1.4888818,0.6533438,-1.9288772,-1.2609334,1.206873,0.3207391,-1.4991227,-0.31398705,0.5524905,1.0425737,0.41604647,1.8486736,0.8150592,0.6713941,0.49789217,-1.0253713,1.6183797,0.2916363,-2.4531038,1.9297957,-1.6059327,-0.9938752,1.20625,1.0161917,0.83143306,0.410572,1.2970544,0.45784262,-0.07120183,-0.8937413,1.4758453,1.3358936,-0.2252153,3.0152047,0.6916706,1.2526271,-0.9056236,-0.52342427,1.5754045,1.8377506,2.4988194,0.93565714
Esquel,0.16917859,-0.9206547,-1.7154202,-0.55214834,-0.30995607,2.1554801,-0.7909854,-0.024915932,-0.09190048,1.95162,-1.9679465,0.3362578,-2.518583,-1.1695282,0.5187672,-0.5114037,0.9043015,-0.9175356,2.0873094,-0.8898731,0.81054795,-0.77846724,-1.9988766,0.5367441,-1.150523,-0.14519423,0.16845368,-0.3054324,0.10599202,1.8505298,-0.04742304,-1.8040234,0.35369372,1.2157073,1.4620844,-0.058064412,1.0358636,-0.5521594,0.18415801,-1.5305208,-0.3560766,1.0544192,2.4682388,2.7549324,1.5375252,-0.6400394,0.80115527,0.1878372,1.7792685,-0.9263905,-0.39707547,-0.00918589,-2.7439342,-0.020793917,1.5155581,-1.8717594,0.50631344,-0.13719702,0.9498617,0.43324083,-2.9198034,1.7419175,-1.2141714,-1.3801434,2.0294955,0.19771254,0.36739406,-1.4066633,-0.1936268,0.27209076,0.18344027,0.107030295,1.0737605,-1.1380197,2.6837568,-0.4622887,-0.97524613,-0.020399725,0.035105385,-0.18215121,1.4530178,-0.9877364,-0.6468662,-1.1649284,1.0238309,1.1258163,1.1347654,-0.16074328,1.1065165,1.4413443,1.0810024,1.545799,0.510425,-0.30041534,-1.2884754,-1.8725952,0.3632699,-0.62594223,0.5160156,0.5265655
Estados Unidos,0.43314573,0.06696606,-1.841652,-0.41830102,0.6106107,-0.7907961,-0.49131787,0.11231001,0.20266452,1.2091316,-1.2499863,-0.85044545,-0.4311642,0.74247795,0.3847894,-1.0454581,-0.13531569,1.4394362,-2.0303445,-0.76550084,-0.5208855,0.45351535,-3.169382,0.6166236,-1.0051576,1.1052694,0.86339396,1.7914767,-0.8725325,-0.052053954,2.4134176,-0.42828748,1.3380378,-1.1381443,0.3465714,1.3966018,0.2799536,2.0950053,-0.46931216,2.687249,0.1899035,1.4051504,0.7425486,2.145627,-0.9712524,-0.39173377,-1.9412631,0.6631864,0.6224313,-2.284518,-0.3316949,1.6888148,1.033759,1.8272142,0.084845655,-0.3639627,-0.20207816,-1.6656455,1.2098738,0.27752784,-1.5440592,-1.9614974,0.82346195,3.3843002,-0.10126228,-0.53875667,-1.2154497,1.2043558,-0.60749817,1.450011,-2.8481383,0.1685288,-0.8097433,-0.04949703,0.6823963,2.3619168,0.6468328,-1.3952676,1.7949032,0.4326975,-0.49191836,2.179532,1.1059432,1.2905036,-0.26986212,1.4430461,2.6358469,1.3044213,2.22787,-1.6365445,1.2474377,1.7558582,-0.26419932,-2.4858837,3.038292,-0.9842795,1.8995177,0.6504753,1.9039235,0.37899345
Estancia Vieja,0.027209895,-0.37171873,1.3381616,-0.49622306,-0.49726826,1.8858012,1.983182,-2.1793675,-0.12698598,0.58148885,0.6078878,2.6233568,2.1655319,-0.106842235,-0.5849954,-0.9488202,0.9874008,2.1235833,1.415506,-1.967752,-0.97707963,0.7899878,2.0909495,2.379842,-1.0950012,1.939582,2.362222,0.10472599,3.0264812,-0.19815114,2.7069628,0.29342666,1.7344398,2.6318913,0.4020422,2.7501678,0.9328544,-1.5774512,1.4076589,-1.1461686,-0.61057115,1.2202871,1.183796,2.1157405,0.47875658,1.7884355,0.217994,-2.0694396,0.34836796,-0.34928113,0.9987352,1.7543128,-0.77288544,-0.2999876,-0.10662067,-1.7670293,-0.85337186,3.4854617,-0.1508647,1.2135704,-2.1820009,1.315577,-0.64159596,-0.55652183,3.5115745,2.7012286,1.107852,3.6428657,0.7330327,0.82549,2.4940863,0.6886593,0.6141763,-0.6024454,0.7919759,-1.4443827,1.2672069,1.5787293,-1.7276427,-0.14809324,0.32263422,0.39628494,0.91598994,-2.2649684,1.6542155,-0.23861149,0.3868866,0.6303188,-1.404494,2.6061382,1.1594495,2.4194162,-1.8617346,1.6732458,-1.5696985,1.6046457,-1.5470381,1.7795566,-0.30528352,0.7502706
Esteban Echeverría,-1.1549149,-1.4121546,-2.205227,-3.7357697,2.6057281,1.1191514,-1.0256332,1.9126089,0.37918022,1.6128737,-1.0093453,1.1244595,-0.22191149,0.47966656,-0.9933853,0.37112167,1.3567879,0.17421672,-0.2435715,-4.204814,-2.3128808,-0.8573605,-2.6367562,-1.1070507,-2.9580636,0.07496468,3.5893617,1.3532388,1.39637,0.004052223,2.6641386,1.566634,0.2992021,0.4489084,-1.5276088,0.6351945,-0.37474594,1.2447202,-0.78084856,1.8002816,1.3118768,-0.6819692,0.9558981,0.1689884,0.013456822,0.101658635,-1.8307979,1.586944,2.407733,-0.7229851,-1.1682099,1.3237404,-0.7685983,1.9038128,-0.39215955,-0.08912964,-0.36213267,-1.5416217,0.29800096,1.5997351,-0.47821915,-1.3771945,-1.3954036,0.2670936,-0.5997699,0.5480594,-0.3979512,0.25848758,3.2194388,1.5688024,0.7225477,-1.6588066,0.714316,1.7568679,0.25571826,1.4682566,-0.13070609,1.6611859,-0.25298965,2.8510108,1.2482543,2.7317753,1.6626005,0.5213878,-0.43641856,-2.092883,-0.394924,-1.3129182,0.14013916,2.0056825,0.5445151,3.1755493,0.89100736,-1.2014692,2.203884,1.8734133,-1.2849683,-0.040501945,4.211618,3.0826325
Exaltación de la Cruz,0.33499858,-0.44846055,-0.7806997,-1.5227221,0.119644545,0.77266204,-0.7729578,0.92240256,-0.68735754,-3.198638,-0.63404524,2.3673418,0.489542,-0.31638026,-0.27576277,-1.9201465,0.28058854,0.31214786,-0.0047508194,-1.7046944,-0.109622985,0.19174337,0.14953208,-0.14505991,1.2163687,0.44368976,2.703352,0.0123862205,1.9411513,1.2484444,1.3153945,-0.09446087,0.53045005,3.1906443,1.676768,-0.4062247,-0.547391,-0.23802818,1.9316419,-0.7413727,-0.166846,0.3821399,1.2236667,-1.0638101,2.027297,-1.1922953,0.0026131065,-1.0280594,2.7023778,-1.3344516,-0.75416243,0.70035195,-1.1461891,2.3966644,0.84218585,-2.3542967,1.3727692,0.0012088707,-0.539391,1.5868881,-0.6752789,0.39643347,-1.0913124,-1.1149781,1.0909817,0.77920616,-0.055153545,2.6403954,0.44485748,-0.40314102,0.73229945,-0.26052868,2.478116,0.29957137,1.506681,0.5662797,-1.5449502,-0.45350534,-0.24518292,3.0385811,1.4730196,-0.029808322,2.2606056,0.9211001,3.1494524,-1.4985008,2.5948572,-0.38030013,0.8173097,1.0115376,1.550925,1.7908854,2.3496017,-1.4104074,0.7322619,0.06988437,-0.10161479,1.0585151,1.1545937,0.75654733
Ezeiza,-0.926035,-0.54475135,-1.5560178,-2.1959274,3.021293,1.1207384,-0.006778496,0.60733247,-0.7709172,1.6946646,1.1189389,2.172238,0.43244696,1.9609246,0.030477585,1.4538145,0.53658795,0.23949933,-1.0620528,-3.3755264,-2.6560311,-1.1518049,-1.6331756,-0.10404843,-1.6308482,0.86199015,1.9161967,0.2817286,2.610191,-1.0322256,3.0857885,3.2964118,0.3741961,-1.0761898,0.15524444,0.3545402,0.9973634,0.40876365,-0.5213319,1.665014,-0.5110387,-1.9501792,1.0907439,1.7507485,-0.9219124,0.056801695,-0.9682198,-0.4275947,0.18034394,-2.0593004,-0.08024,1.2047962,1.4278009,2.9902787,-1.5873814,-1.2980739,0.889838,-0.9202643,2.0659375,0.043801107,-1.764936,-2.3889616,-1.6498251,-2.4405742,-1.4533974,-0.4000712,-1.5460494,2.9354591,-0.08304629,0.75876975,-1.0278352,-0.4892153,1.7600375,-1.7261257,0.27062204,2.797372,-0.5445484,0.24019136,0.53683984,0.59370273,-2.7067902,-0.111701705,3.1079533,1.9204172,1.7311835,0.13895914,1.0195209,-1.6736841,1.1670538,2.2236137,1.3395486,0.75316304,0.6792259,1.7251028,0.88347036,3.352854,0.2998686,0.5436025,2.0524068,1.3136783
Falda del Carmen,-1.4908565,1.505253,-0.40872124,-0.855278,2.3360505,1.4624826,-0.18065101,1.0973624,0.62390506,1.3116148,1.4972749,0.987439,-0.56730086,1.744109,-0.7037808,1.3207974,1.1401272,-0.5665423,-2.3072612,-1.2209549,0.41739377,-0.6583135,-3.041651,-0.81834453,-3.453726,-0.34723073,1.296835,0.12746441,0.17315611,-0.7116067,-0.6117119,1.810092,0.38626894,0.037677895,-2.0796738,0.77032304,0.46787885,0.96537924,-0.7586519,0.8829032,-0.12504148,-0.21258985,1.0927539,0.5081535,-0.9932408,-0.074960396,-1.2375889,-0.7074991,2.09679,0.982348,-1.537375,1.0896204,1.5814661,0.9745334,0.08439433,-1.1077504,0.4935733,-1.6261864,1.051328,0.26176998,-1.0939927,-0.2524057,-0.18705894,1.5351206,2.20173,0.7454157,-1.4086314,3.0266929,0.6724855,2.135949,-0.78113866,-0.4606567,0.37907037,0.76850027,0.4169336,-1.9362669,-2.912045,0.6498588,1.5645374,1.3791367,0.05581083,1.5121502,1.1908889,-0.22384526,-0.08628635,1.404538,0.6156838,-0.72274935,1.1991838,1.5131981,0.60689324,3.229986,1.2064527,2.4532506,1.5086923,1.8531723,1.7530476,-1.0573406,-0.2675888,4.964341
Fighiera,-0.057612553,0.6175093,-1.1341447,-0.41593072,1.3044924,-0.21131726,0.28894985,0.29681367,-1.6132008,0.69800276,0.38873324,0.9654935,2.5922465,-2.6426787,0.1952466,0.44187328,-0.6512398,-0.19723773,2.3935108,0.041106127,-1.367379,1.0643117,2.983385,-1.3355335,-1.9299536,1.2467711,1.9028907,-0.56297535,1.5409588,-1.2736028,0.4423517,0.153604,0.39832407,0.40753248,0.6039506,1.6106209,-0.37449723,0.27838632,-0.30004993,0.1514857,0.9296983,1.2153378,1.2054783,0.5561196,0.051284727,-0.45099005,-1.4273368,-1.9562262,2.3581762,0.5624766,-0.24211672,0.92319334,0.6982771,-1.3256975,0.29274055,1.1161684,-1.0195882,0.9000983,0.65348065,0.24073485,-1.8544154,-2.1435924,-1.426542,-0.3665099,1.2308325,-0.23190783,1.3913846,1.2578146,-1.3714339,0.5097704,1.896717,-1.5824676,2.025699,0.9601276,-0.63665926,-1.0806527,-1.6068991,2.0599496,0.49892828,-1.056102,-1.6565645,-0.3015152,2.0185716,-0.7225663,0.9050752,-0.9214766,-2.0751739,-0.51359814,-1.3321388,1.5024648,0.34032542,0.7366215,1.1601768,-0.8327382,2.5083737,1.8827037,-0.54741585,2.1850693,-0.7193402,0.31143454
Florencio Varela,-0.4852204,-1.1005354,-1.0473133,-0.29474747,0.14349128,-0.27242392,0.3892598,-0.05681791,3.5914829,1.8198748,-3.678,2.0321512,-1.1750228,-0.44532263,0.8228901,-1.3622167,-1.7348713,-0.5941563,-0.040350508,-1.325353,0.2687128,-0.63454413,-2.996566,-0.944261,-0.6866124,-1.9159876,0.0750655,0.2653826,2.3859394,1.4983623,-0.10729053,1.3527542,-0.47326612,2.6874712,-0.116241165,1.2455136,1.653446,-0.8763213,0.2492264,-0.8938974,3.6861339,0.62854,1.003175,2.8913589,-1.211541,2.3576646,0.4094971,0.8858027,0.56832457,1.4090761,-0.18408243,2.260957,-1.2726005,1.8122076,-0.5473825,-1.3932704,-0.6654785,-1.5119797,0.70518005,1.9326153,-3.2397563,-4.3390183,0.32509512,1.6678443,-2.0273197,-0.31772426,-0.67749673,0.32986954,2.3582006,1.3696506,-3.150459,0.42384145,0.015533381,-0.4609962,-0.24634305,1.1987226,-1.0972286,-0.32046387,0.3562426,-0.9902197,1.1992602,0.19070217,3.3080564,3.6214938,1.385708,0.6169948,1.8574098,-2.0234177,2.9162385,-0.1594166,0.12642333,3.7949786,-2.5921435,-0.27252528,1.766945,0.48456594,1.0487171,0.26440933,1.5863644,1.8048632
Flores,2.4701672,-0.4176902,0.5853601,0.4560542,-0.2968674,-0.17772576,-0.59373534,0.66970986,1.4314497,-1.3963059,0.58764935,-0.81002027,-1.4440982,-0.78434235,0.24800196,-0.6771834,1.217992,0.63249606,0.45280787,-0.20081642,0.5896235,-1.550399,-0.5767502,2.2300694,2.2736256,0.9868681,2.4567182,0.07700322,0.0308698,0.84652096,-1.6186775,-1.2427359,0.79187626,0.019619342,0.018189449,-0.6346064,0.059106432,1.3628315,0.027246246,-0.7007007,-2.4203773,-1.2261682,1.9668074,-0.7290194,0.63658214,0.98097575,-0.26125878,1.8623751,0.022868684,-0.24047114,-1.2104344,1.989781,0.3581247,-0.74764276,-0.72974336,-0.14979233,1.1777452,-0.5855131,-1.3372834,0.09895567,0.87378836,-1.0573875,-2.6472235,0.14329779,-1.4365116,1.0989436,-1.425009,-0.8318,1.0217108,-0.8336824,-1.1603689,3.6109822,-0.031106325,-0.32863975,0.8973861,1.486035,0.6807634,-1.7927854,0.25208762,1.0114317,0.52792996,-0.31243098,1.3574965,1.6608763,0.36768383,-0.5067674,2.8212173,1.3486378,1.8354746,2.48333,-0.1923894,0.3741061,-0.38310373,-0.7739187,1.6738873,-1.536278,-1.4298967,1.1123462,1.5143719,-1.7704105
Floresta,1.2023165,0.3561741,0.16378464,-0.084245525,0.04694106,0.329927,-1.310022,0.6459444,0.18371592,-1.5974456,-0.7801088,-1.3784449,-0.70543003,1.7690042,1.2521554,-0.12936383,0.41912815,0.6789105,0.43836352,-0.6931725,-0.65087956,-1.0797551,-1.1494416,0.8213896,1.5430342,-0.28414494,1.5740614,0.088883296,0.35384795,0.53047496,-1.294667,-0.09763046,0.08069605,1.2117814,0.095427275,-2.2299538,0.013601253,0.8741446,-0.3314855,-0.981624,-1.2120918,-0.594733,1.5195574,0.38325983,0.6833279,0.64007944,-0.60943,1.1653136,0.8150321,-1.6061655,-1.621113,0.65204567,-2.194346,0.9397616,-1.7531152,-1.4531884,1.890599,-0.5724212,-0.76422197,0.5502788,0.38883546,-0.739965,-1.6112316,0.31018415,-0.73647213,1.6549681,-0.85639644,-0.45420513,0.10332023,0.5804003,-0.8436811,0.054700725,0.92617756,-1.5706764,1.0698757,2.0905774,1.1367497,-0.12704478,1.2439376,1.0009607,0.5631505,-0.21137218,0.6125735,1.4095497,1.6248808,-1.1889102,1.9150816,-0.36576632,2.0820987,1.626951,0.61095095,0.16631,0.24000823,-1.4624436,-0.6430502,-1.5087554,-0.16246788,-0.41132435,1.788921,-1.5238826
Fontana,-1.1757867,-1.9658067,-2.0985897,-1.403508,0.11656168,1.9649253,-0.9599514,0.11557158,0.5001111,1.5047282,-2.3456671,2.9876723,-1.15192,1.0682588,-0.45234826,-0.37029555,0.778441,-1.1681153,-0.5337373,-3.0720546,-1.2955232,0.04872071,-1.8361158,-0.24663031,-3.285733,-0.066295564,2.6923149,0.37712008,2.811927,-0.5558934,0.2883201,2.6446233,1.2428609,1.080492,-1.7458767,-0.034507226,-1.0180604,1.5653133,-3.1701849,2.2569604,2.24971,0.20609061,1.5568626,2.4075327,0.30210447,0.5639452,0.3876478,-1.1434239,1.7356039,-1.8955282,-2.11637,1.6262338,-0.06700154,1.5080079,-0.1545743,-1.7928003,0.36036235,0.8422902,3.7025146,1.1375146,-0.9274432,-0.83609587,-1.1522642,-0.6682108,-0.6123072,1.7940702,-1.6927044,1.290451,4.6106887,3.296835,-0.73071086,-0.99139345,2.7732315,-3.1363645,1.6733067,-0.19683254,-0.53884554,0.5272852,0.60770166,1.7648332,0.4233992,3.9244673,3.5327978,0.92723614,2.1833003,-1.2926031,2.5629997,-3.6167488,1.3976011,4.8102217,2.7081106,3.8717692,1.075441,-0.72644556,2.1950018,0.19194405,0.21755053,-0.05456016,0.25122246,3.5538554
Fray Luis Beltrán,-1.3148652,-0.4735682,-1.8973018,0.7026655,0.2264081,2.5232055,-0.14640203,-0.42012635,1.6264671,1.4516846,-0.8657706,0.56701124,1.6967741,-0.24959452,-1.0651281,-1.6921062,-0.5178056,1.0143365,1.5394944,-2.2428071,-2.2939105,1.0271435,-0.5212856,-1.9720851,-2.862711,0.15326121,-0.15877175,0.80256027,-0.16819835,0.34202617,1.4871459,1.374706,-1.0134947,3.1663356,0.35292423,0.6456748,1.0365969,-0.32444724,-2.1373222,3.8782094,0.12559207,0.060307093,-0.33073863,2.0073552,-2.2444255,-0.5551971,0.3156286,0.44563952,2.3967733,0.32688627,-0.09253867,3.5888023,1.7070422,1.4808431,0.43815398,1.718563,-0.24128471,-0.7289143,0.92720497,1.2000568,0.73660386,-1.2132388,-0.09689422,-0.5985378,-0.4316141,-0.055821523,-0.41508946,3.0706785,2.7472541,3.420863,1.5817764,-2.3198297,1.5782688,0.84880775,1.0039839,1.1146718,-0.7470154,1.4936059,1.758072,-1.3385499,2.5470948,0.4309713,-0.09642029,-1.6461016,-1.1415867,-3.8044045,2.0185578,-2.1670249,-1.15897,2.2229822,1.6327221,-0.10672388,0.11302434,0.85596704,1.1963271,-0.49710715,0.18471755,2.6942246,-0.6630959,2.3878489
Funes,-0.7911483,-3.9277647,-2.9105797,-4.0889106,4.6651745,0.44566262,-0.31592175,2.828246,-0.078342915,4.354998,-1.1744937,0.4707869,-0.59311473,2.2152488,-2.0504203,-0.46555603,-0.4640781,1.9492527,-2.646177,-1.7867581,-1.6074048,-0.881457,0.13330719,-0.016865978,1.1803331,-0.20703574,3.8346817,1.8738494,0.8896621,-2.1415343,2.5983913,2.68855,-0.28364414,-0.84203315,-0.3001741,-0.36364025,-2.1302369,1.75027,-3.5631223,1.8673469,0.5864244,-1.423709,0.30552596,-0.38948852,-0.8916516,-1.7299919,-3.366316,-0.40163934,2.175101,-0.94090563,-1.3826615,1.6211679,1.1705971,0.18613389,-1.1978377,-1.1052785,-0.2588476,-1.8521584,1.0434074,0.7497442,0.35154644,-1.6424863,-1.9585499,-1.4237467,-0.06987689,-0.81992567,-2.1600852,1.6340119,1.5883375,0.73916733,-1.6831146,-0.9816564,2.0008645,-0.4154263,-0.009138186,1.4699099,0.7147119,2.5602362,1.0144434,0.11239489,-1.0358206,1.1936116,1.5869279,-0.10620066,-0.27975526,-2.2928343,1.6880745,1.541588,-1.2249092,2.850977,0.5851183,2.6091835,-0.9481368,0.88249993,4.715847,1.189902,-0.72932357,0.32162,0.95609426,0.97341996
Garupá,-1.433469,0.7303559,0.62190664,0.99325174,0.54489017,0.86963964,-0.12109527,2.2475965,0.46733013,2.39287,0.12274811,0.9658605,2.2110825,1.5941594,-2.562244,-0.3772436,-0.70793045,1.9554551,-1.4402977,2.4840546,1.2035526,0.47485104,1.2549639,1.1045377,-0.29350126,-0.07854919,0.77362794,1.1756657,-0.05077144,1.9753345,2.5959609,1.6195394,0.88867134,-1.0356654,-1.0118378,0.81722414,-0.65574425,0.7817923,0.034853134,0.54085094,-1.03658,-2.162691,-1.6316053,0.8353973,0.3153305,-1.6546822,-2.2769594,1.6441482,-1.3344344,-1.5848783,0.5862441,-1.0309663,0.85710937,-0.28203994,-1.769023,1.0526421,-1.47666,0.9936593,-1.7485567,0.50566053,-0.100789495,-0.6607475,0.12364239,-1.7035943,-0.65270185,-1.9235519,0.07590592,-0.2847235,-0.5664783,-0.54145753,0.25958693,0.050292496,-0.0071479008,1.9759775,0.7988101,2.7104206,2.7110498,-0.5324531,0.5766714,0.71474385,-0.85620385,1.2239445,-0.13986365,1.7090391,-0.9616343,1.657817,-0.68858427,0.09651224,-0.04927698,0.3148154,-1.3324604,-0.31562588,0.5637521,-1.8379002,0.008531142,-1.1959696,-0.71406364,-0.31834862,1.0566992,-0.9141127
General Alvear,1.3398563,-0.23774931,-0.956624,-0.36647898,0.33867905,-0.45821574,-1.004498,1.9602177,-0.285387,0.034119498,-0.6569624,1.1138214,-0.33221233,0.23163246,0.4581486,-0.0041279267,0.46857694,-0.7171268,0.7476412,-2.2203386,-1.3696926,0.21384843,-2.0039394,0.47095707,1.694897,1.9133742,0.964569,-0.15889841,0.5609523,-1.9672785,1.049965,0.0066230665,1.8987066,-0.041154943,1.1840678,-1.0129734,-0.5696985,-0.49800265,-1.4048462,0.67383444,0.504259,-1.5467108,1.3579535,0.035887156,-0.25011548,-1.8080087,-0.78429246,1.4821621,0.9088432,0.5052245,1.4306856,0.58196574,-1.2171811,1.8074027,-0.11215552,0.23675354,0.20846866,0.14361247,2.3965597,0.89019436,-1.4127467,-0.5336799,-0.8108475,-0.71245456,-0.40403432,-0.75369143,-1.0101157,1.0190064,1.9544867,2.5196233,-0.16513361,1.7720915,1.0453498,-0.8561141,1.0202577,1.3065919,-0.16966663,1.170098,0.40689683,-0.37921542,0.4540549,0.37225065,0.58451056,1.737611,-1.3974512,0.6678286,0.19964188,-1.2649735,0.090407625,0.44927913,-0.23393764,1.9314165,-1.5181036,1.5351226,2.4978542,-1.0270991,1.4235424,0.15521646,0.48894742,1.7363359
General Belgrano,-3.7549944,0.96836185,-1.1797055,-0.9021669,2.884284,-1.4365509,1.0409871,-0.38702214,-0.0749878,1.4313043,-1.4116174,1.7744981,-0.27015242,1.1869894,-1.5548033,0.8328491,-0.5286764,-1.4837785,-3.1279826,-0.662965,0.8299105,2.577012,-1.2985935,0.6531981,-2.3389835,2.0022838,-1.9216534,2.3877459,-1.6232109,0.11087912,2.2818227,1.9875951,-2.315036,-0.3094128,-0.68055844,1.2518642,0.6881106,-2.1200953,0.24736081,3.0347443,3.1304312,-1.1135029,-2.6848714,1.9648077,-1.4591591,2.39738,-1.1516887,1.4371574,-1.37936,-1.6048675,-0.40866995,-1.0013497,2.21678,3.6124706,-4.9599304,0.7250311,0.3803381,-0.5828496,2.0517762,-2.7613733,0.6864496,-2.1830509,-1.653153,-1.4519904,1.1191294,0.4151464,1.0229316,2.7601972,0.414733,0.0762107,0.3103869,-1.993272,0.30137458,1.7731264,-0.93355566,0.9883294,1.3072591,0.34762454,1.752906,-1.9988406,-0.23138486,-1.0721185,-1.0915605,0.89689845,0.37502012,-0.9068702,-0.17336339,-2.1689165,-2.6176243,-2.8002837,-0.13117054,-0.994987,-2.063605,1.9610877,-0.23268013,1.8275268,-3.0048244,-3.1380143,-0.8856535,2.5252638
General Fernández Oro,-0.8304253,0.6112174,-2.7479708,-3.0517628,1.2338585,-0.85221636,-0.67010343,-0.5726548,-0.38014767,1.3850087,-0.29269764,2.5544248,-1.1555065,0.9795037,1.032601,0.040411413,-0.8181814,-0.8986418,-1.5121458,-2.4002807,-1.3120698,0.31975827,-1.3765094,0.20382562,-1.0586523,1.9702927,0.37291119,1.4868915,1.6646961,-0.9006436,1.9796758,2.979685,1.4761299,2.0660627,0.77997124,2.2256548,0.8062455,0.97635156,-0.66231287,0.42187285,2.0146687,-0.45754763,1.9202654,-0.1993958,1.4175799,1.0150406,-1.0164063,-0.27406776,1.084252,0.036403157,-0.17495933,1.5401059,1.8217009,2.3259377,0.20875075,-3.396417,0.9467252,-1.6397984,1.6594117,0.28501168,-0.3003325,-1.6009226,-0.53515,-0.78893137,0.107339256,-0.9285521,-2.4414852,2.3574865,1.5407856,1.927031,1.0258965,1.4424058,1.1359924,-2.3823683,1.554257,1.4100312,-1.5208014,-0.71501946,-0.10626147,-0.16973467,0.75890464,0.087733276,1.2339028,-2.3307028,0.8858029,-1.5651333,1.1958753,-1.3785845,-0.21357787,2.1725743,1.7737318,2.32521,-1.2875968,2.0629327,-0.5549038,-0.18669048,2.566803,-0.7624425,-0.18689348,0.83117795
